4.583998022747917678e-01,6.415830693851490851e-01,7.958759653055398620e-02,-6.883708713965336345e-02,2.913115890410336584e-01,-2.662585624008638741e-01,1.847979942840076006e-03,-8.596423629604654781e-02,-2.709032249435316606e-02,5.846304218384972273e-01,3.906629485793387535e-01,5.457394169301638120e-01,-3.622296803251661562e-02,1.826920178012317320e-01,4.288419086783023526e-01,4.251416215719912572e-01,3.575883852120516071e-01,1.771473489640048860e-01,-2.149777876649094366e-01,3.974048864725407970e-01,3.957008653593330205e-01,4.290135478945941022e-02,-2.866833214902488325e-01,-1.594481135730572152e-01,-9.411309868414707847e-02,-3.683774329485238197e-01,-5.926528078881618811e-01,-1.344275015912666238e-01,-1.942385447599592474e-01,2.100353565751878204e-01,-3.536442914741647625e-01,-4.975153275315290502e-01,4.915190829325244426e-01,-1.868607177260215024e-01,-1.790978568053683273e-01,1.051482433055814583e-02,-1.036764365885751715e-01,-4.408310503813158698e-01,-2.669721658994596639e-02,4.155510589708652502e-01,3.747452182851528923e-01,-2.557672609238912931e-01,2.907631789649158249e-01,-2.608242093018731667e-01,-3.392261998011652513e-01,-8.301550101528408498e-02,5.257546956741481203e-01,-4.562956611853501432e-01,3.603696900536396686e-01,-3.015748185378673285e-01,-3.941173879541025604e-01,-6.214876616259388253e-01,4.185820639163387313e-01,1.312756624735142985e-01,7.320826367408566071e-01,-2.920570119811578547e-01,-2.966345355335853196e-01,1.669085301064546223e-01,-3.513266772460297421e-02,1.539267135967069822e-01,3.435654381443586369e-01,8.156831999332869731e-02,2.192883704291423985e-01,2.138459112854531885e-01,-2.988755024010717465e-01,-6.288377821618602870e-02,-1.147672837078780178e-02,9.127018234907075325e-03,3.635882208125474913e-01,-1.539300631003731046e-01,3.588111515890160530e-02,3.899659998657383775e-01,-6.671307508542859144e-02,-4.204856731403332493e-01,-3.786953405116398885e-01,-4.579285744734261088e-01,1.649506503651838873e-01,1.868278746064782059e-01,-8.014295892129050247e-02,2.555605031913705805e-01,4.591063799025225101e-01,-1.040457150378168300e-01,-2.936909915490434342e-01,2.834158541464948944e-01,-3.672579204231141148e-01,-9.374697023391054262e-02,-1.517505916112142639e-01,-1.014746532308982152e-01,9.271624191959790262e-02,-1.263467581166231868e-01,-3.745603020232692315e-01,-2.980061945609543406e-01,-2.095035135503035550e-01,-1.195332381641634606e-01,-5.752636717283590717e-02,-2.686103190385499273e-01,6.400018407516947505e-01,3.060121193128133299e-02,-3.032543580441538281e-02,1.381566404936821445e-02,-4.900880225550880431e-01,-2.357017198489457788e-01,-5.465871909074629942e-01,-3.525810115696680347e-01,1.296338604370250169e-01,2.193341011246416616e-01,-3.634705233330935426e-01,2.013587761660330933e-01,-5.538431189457783121e-01
-1.460769970243158689e-02,1.963860049419824949e-01,4.408488201788549610e-01,-6.050957396170845159e-01,1.437906615385739773e-01,-4.293680039071924859e-01,-4.750927487537616734e-01,-4.935429451310400228e-01,6.183220885999085592e-01,5.129060901166161424e-01,-2.595790083825781913e-01,5.948768353212463555e-01,-6.293481319884597358e-01,-1.640949405026125574e-01,2.034043359712670862e-01,1.904755259212859431e-01,-5.279456326326734672e-01,9.474979723461813830e-01,4.841165814050720773e-01,8.201464235419106408e-02,1.192261345430137426e-01,-2.388786626699251348e-01,4.918986346326600367e-01,-1.158695263666140035e-01,-8.864172682618760846e-02,-8.760272405889009406e-02,-1.366404350595495365e-01,-1.642423930155680334e-01,-5.662800307607803729e-01,6.349844295122576421e-01,-7.258885801809606964e-01,3.000408917648677565e-01,-1.367994901834745369e-01,2.086113864778443572e-01,1.208304868373860225e-01,-1.249530246937505112e-01,-3.106539521215224697e-01,-1.918810440775786941e-01,-2.216160155004841537e-01,1.800811774401017973e-01,-1.071734614282451314e-01,4.485625242505620891e-01,-7.041006739689071869e-01,-3.214074741684259662e-01,2.149300221839377592e-02,1.842622937391642790e-01,-9.372580067495761558e-02,-3.006945058114812164e-01,2.924026401371188633e-01,-2.114674642521981868e-02,2.490692581820869722e-01,-3.921561745196343041e-01,9.232206146303291172e-01,-4.031691712039643660e-02,1.002386304014984519e+00,1.464583838125216031e-01,1.358924675176590158e-01,6.012454541461658142e-01,-5.163725421614127065e-01,1.396753988608035180e-01,3.012678588760758225e-01,-1.341428495641399099e-01,9.224593254711204171e-01,5.150956251858765933e-01,6.315775346967100745e-01,-7.437869360289165455e-01,-3.034848042842218652e-01,3.814084363339557693e-01,4.461825309357125846e-01,-2.287316846665078118e-01,1.885669127600322070e-01,2.242276257164434738e-01,3.201170168707306862e-01,5.484387464816592450e-01,-5.067813818122929304e-01,3.672719576608037689e-02,3.019743495901214825e-01,4.467313418378961870e-02,6.377500597152960249e-02,-3.284147336047198440e-01,-2.159459274754849667e-01,4.418683662037542481e-01,-2.830901144029913108e-01,-6.871912848456700473e-01,3.287970246296365549e-03,4.443888729289700856e-02,-1.786360602540164599e-01,6.618981100962860464e-02,2.127473757550675804e-01,-3.841467511274742064e-01,-3.868324851784379348e-01,-3.646386623793976822e-01,-6.112431220766618711e-01,-4.664336572224696553e-01,-8.086865662302148428e-01,-3.428090466156411553e-01,-2.288752154733572075e-01,-3.009807851030880110e-01,2.205254055249376011e-01,1.510632772909961119e-01,-1.712006657849208385e-02,-2.056562699694168828e-01,-7.355480557709549450e-01,3.278189024051230693e-01,-1.022617737733878096e+00,6.469436537985373548e-01,5.077262336876596782e-01,1.062018641334420976e-02,5.224806365580334511e-01
-5.186094322548913116e-01,-5.106351685018882813e-01,4.732011183475024474e-01,-8.515145395685518037e-02,-1.265465774682686118e-01,1.921129551640948785e-01,-3.435773224771235257e-01,8.160596219230151216e-02,-1.648058242545731022e-01,2.938266008077308200e-01,2.411899956849417326e-01,-1.139762204617573160e-01,-3.793249001968143630e-01,4.192130399783087769e-01,-3.672000750869681140e-01,-5.556765796983721001e-02,-4.694093098620886195e-01,1.450223634341129886e+00,-2.370565344152588128e-01,-8.138063786115126708e-02,-3.890706716243942931e-01,2.243720938200218507e-01,-3.267209508537585738e-02,1.465902477713723340e-01,2.489594087089071206e-01,-6.547284367331287491e-01,-2.869574036445721177e-01,1.053254787491468697e-01,2.819894848500676954e-01,8.090051219541150029e-01,1.605024233266633682e-01,-1.256688913371364902e-01,8.011377772974918043e-01,7.226642212054948389e-02,-4.000994816378784513e-01,1.747237188577390743e-01,-7.071073063832592487e-01,4.297767025044333528e-02,2.527267930510010974e-01,4.501812855064849517e-01,4.679200044260303087e-02,1.531765016205384189e-01,-7.833452071608502931e-02,-6.430481818172396613e-01,4.384104588307179973e-01,1.907878300452569564e-01,2.031721183166050049e-01,-2.303340130929377172e-01,-2.589278709516276700e-02,-2.215094106007395314e-01,4.087434718583282667e-01,-6.928703934449221835e-01,-2.035104707672020508e-01,2.210046880889430243e-01,1.082476270652305672e+00,3.776438511348338967e-01,2.833362100859175281e-01,-1.046999984594937150e+00,-1.977451451273378180e-01,-3.017408067738597821e-01,4.467463660806236803e-01,7.500585763799155758e-01,1.064148476524745535e+00,-3.858984019589201814e-02,7.418729281792650898e-01,1.161082946166251961e-01,-4.534809806915810482e-01,-4.239227035527376453e-01,-3.421582400898722232e-01,-4.452670111960573829e-01,-1.464742700376683304e-01,1.855756673821171432e-01,-5.646603589175671623e-01,-4.058501027931763483e-01,-3.688838588383787642e-01,4.905733095778805342e-02,1.079519678573415409e-01,-6.292689299098792599e-01,2.456126900720638495e-01,7.500104320493637955e-01,-2.425818477001590312e-01,1.753402051353817881e-01,1.601390733735018335e-01,-4.283119789307389125e-01,-6.555724579470326163e-02,-2.760250903937837025e-03,5.419125017634968122e-02,-3.412842536975851937e-01,-7.417801411890816154e-02,-8.116729049162016985e-01,2.685271140378393123e-02,-4.320422278920830750e-01,1.818758174897959767e-01,2.690584969866314236e-01,4.732741758584776415e-01,1.791251558442686631e-01,-7.233426576988064571e-01,8.286012424670737841e-01,-7.103089581925689511e-02,4.025876969183425635e-01,6.098510837944607493e-02,-3.758613574108220501e-01,-3.707521512538340946e-01,3.699905629666394580e-01,4.776845140337176998e-01,1.348177031552735550e-01,5.864081679329061769e-01,-3.574063970580003691e-01,-4.618410159829953315e-02
-3.648020712028168799e-01,-3.053906881652818650e-01,2.231153745006536349e-01,-7.071618965136040602e-01,-9.536304920486414483e-02,4.072871901670884198e-01,3.802384463899335931e-01,-3.891445217406565571e-01,2.208254138283674214e-02,-2.990761800262122794e-01,-5.749379703078192488e-02,3.455111089360974885e-01,-3.495829006474850398e-01,2.905631288624025560e-02,4.023040806422094051e-01,2.533023250814133154e-01,-1.333157009790794656e-01,5.229543179839716283e-01,4.337423609115579892e-01,2.911174647250737157e-01,4.280909986274508139e-01,2.982805475644053142e-02,1.830377224310755502e-01,5.612597987066552108e-01,1.190274040327421595e-01,9.572076863496946364e-02,-6.044111253393921190e-01,-3.622501879354836363e-02,-2.768946416344944539e-01,-3.808655351038995884e-01,-3.679968445332351124e-01,-2.746034856572600602e-01,5.759416202710750943e-01,4.645152416853081528e-02,1.585663780445335236e-01,-4.581809362645957173e-01,3.809388048560909401e-01,-4.077094514468959652e-01,-1.685112835129412012e-01,-1.482275493329716642e-01,4.434105337837269123e-01,8.396354961885396651e-02,-2.572095815550757281e-01,-5.650639315921340139e-02,-5.766662783606096854e-01,-1.398283247472542346e-01,1.408074949514686036e-01,5.709098622704352755e-01,4.448407064615740869e-01,5.275080675264908203e-01,6.419941528118178198e-01,-4.312745399527447843e-01,6.417963043054167316e-02,-6.480996218176102337e-03,4.818738923807623642e-03,9.095794436877353839e-02,2.130854125999997739e-01,-7.097229346089980462e-01,1.849164599371813100e-01,2.175086553467845685e-01,3.933738477530698829e-01,-9.689048406156745841e-02,-2.692830711500745489e-01,-1.539908273301325847e-01,4.093276795637849630e-01,3.722711505220634431e-01,-1.006178920373001634e-01,-5.402301339994388663e-01,4.613287449538233109e-01,2.199076702143418494e-01,3.457038563034086076e-01,-9.989816748987455364e-02,3.443920227652174093e-01,7.226413621618527072e-02,1.214940424750344944e-01,2.338226233445115099e-01,2.989508442169593327e-01,-1.329576946531515480e-01,-3.097740724441406801e-01,-2.214399123998699592e-01,9.293129565130427150e-02,3.153558087243615304e-01,-2.727972899865074852e-01,-3.868871182394393871e-01,-9.654880796721615477e-02,2.575064296522071028e-01,1.628101797265147643e-01,3.532064262233742258e-01,3.409841732156868588e-01,8.525115129229658695e-02,-1.612963532838334324e-01,1.462867951378250542e-01,1.041300948495038799e-02,3.474493281542456735e-01,-7.489166236739447716e-03,-2.140138936241069434e-01,-4.869694162512929192e-01,1.759775561684695788e-01,7.439540949885644627e-01,-4.258996719728950220e-01,2.416845015568309385e-01,-8.096281878566550239e-01,-7.135878674197092542e-01,-3.392305838898533876e-01,5.913204608189850386e-01,-3.400982443618201234e-01,-1.384468102170822168e-01,-1.108448730619769063e-01,6.136564137286072418e-01
-3.197388712881613082e-01,-3.510781682902384682e-01,-6.095935151593642187e-01,-1.040822289605362050e+00,-8.971574503806679646e-01,-1.930022923743978658e-01,-5.332787350436863916e-01,-2.931864248007953755e-01,2.360080615764001688e-01,2.910992422219793041e-01,-9.856896927650068418e-01,2.042305877097721394e-04,2.007502914950806128e-01,-5.822757113236743942e-01,-3.663984778244185891e-01,4.253044392462538292e-01,-6.945067604172249220e-01,6.439971599333326191e-01,-3.503805824760860554e-01,4.408688006284298133e-01,4.126774325505869895e-02,-3.517192478893878954e-02,7.517103287336643347e-02,-3.544176670068182600e-01,3.679152603619068040e-01,2.933569954788530776e-01,-3.136914623483879616e-01,3.211190606747691412e-01,-1.753755278492096781e-01,-9.293985921115293092e-01,1.936543101755937857e-01,1.585001599496438027e-02,7.139072189655221168e-01,-3.124120511326151095e-01,-1.195637956925177520e-01,-4.067776198403775800e-01,8.960181110438906193e-01,-7.289299918505028897e-01,4.777840944175368865e-01,5.739738869485163653e-01,3.087718997778772165e-02,4.510160411079507381e-01,-2.944833776257514343e-02,-1.174046917909401661e-01,7.297635636977897189e-01,6.876987212341701960e-01,-7.276215195990037854e-01,-6.401346080042178421e-01,2.019086834110651874e-01,6.200238185904441979e-01,2.478332735507783324e-01,2.504457791048545490e-01,2.777515566529356050e-01,8.486141626382845971e-01,-1.230094350327922831e-01,-5.262190270013152871e-01,-5.190883413944447078e-01,2.465698365582476848e-01,7.490861701857846056e-01,-8.695159793118065195e-02,1.120339166564526256e-01,3.990318493917470732e-01,-5.534788154522331943e-02,-3.161196957079724923e-01,-1.223523586713167743e-01,3.703794035871010859e-01,1.636043958611054505e-01,1.515814718673969830e-01,-1.667239024509657441e-01,1.895054115326741950e-01,2.909289747301738172e-02,3.874421178489206863e-01,5.136810003893290677e-01,1.948800424971730560e-01,9.942955403229719602e-01,3.982049042008532491e-01,3.618609644733966624e-01,-4.017064944108360014e-01,5.466936570924441074e-02,7.740875585756905597e-01,-2.294941750853042497e-03,3.177715790669161100e-01,-3.247228951100518124e-01,5.618642439451406734e-01,2.620027186764742888e-01,1.890843529749219321e-01,-6.595954387192849433e-01,9.771320165653504808e-02,7.175336196883698170e-01,1.622839105601400420e-02,6.160001631143142975e-02,-2.862213431366508742e-01,2.282421512110756889e-01,-3.284800236040092414e-01,2.613881107805712256e-01,-1.352782772792961996e-01,-1.768844052127643007e-01,1.915984985844683686e-01,4.823706905016075797e-01,5.166622269640789300e-01,-3.497133284356688798e-01,-7.752767517573402323e-01,-1.491662978278947005e-01,-4.130626197565340219e-01,-4.048055554787854948e-01,-5.283087274617791484e-01,5.532388908234979752e-01,1.581696789834402261e-01,2.906385303547700527e-01
-3.446122900293576707e-01,3.569301839455746219e-03,-3.647530044833848240e-01,1.814913641820990265e-03,6.161963848230188334e-02,-2.161388061956517892e-01,-4.851440710816459778e-02,-4.125432013777199924e-01,-1.371328852912291618e-01,3.775203687803467822e-01,4.951128665520185268e-01,-1.528463626990134161e-01,1.012316773415497112e-01,-3.376983351383997523e-01,-2.658318501814380119e-01,2.100240002322295574e-01,-4.638061391058109217e-01,-2.776477865256429256e-01,3.007031411659614739e-01,-2.161361573143325554e-01,3.839409503125799650e-01,-1.870433544827419248e-01,3.621359274317968446e-01,1.338870769617552803e-01,-2.597061991252995385e-03,4.956572243476422557e-01,-1.405303796225055024e-01,2.002674774710059002e-01,6.953129304551620704e-01,3.976378953989132686e-02,3.556885982774156733e-04,-3.170498145169540760e-01,-1.311923741819735756e-01,8.709145749241531398e-01,5.882913284960085420e-02,4.379979332635213218e-01,2.677891225958565699e-02,-4.265732787666733916e-01,5.116436172722222953e-01,2.420186983420623827e-01,-8.120420275162673618e-03,-1.052415485007210938e-01,4.766719302458408136e-01,5.034548695990017642e-01,3.595350938917623584e-01,4.610964332018094303e-02,-4.070166917502830994e-01,-1.419866899014221029e-01,-1.286078544393024770e-01,2.009971705355450000e-01,-7.521017286511609556e-02,7.474405699286805760e-01,1.252087147989190408e-01,1.979250902882990215e-01,-3.921537243712422405e-01,-5.162768546666778313e-01,-3.142926857464586332e-01,8.329411558482302524e-02,7.268272726798825634e-01,2.857265506342231420e-01,7.060826882795075976e-01,4.481844763463473796e-02,-5.479582622062778574e-01,-3.748940876140723355e-01,-7.779938571165651018e-01,3.395890938667092684e-01,-4.399622450260613771e-02,-2.440445588598428306e-01,-5.731132464156335482e-02,4.022876769407852243e-02,-6.453566082289668993e-01,-9.928033971428677773e-02,-6.071782836095513947e-01,-9.761078465430954310e-02,7.641002598305137727e-01,6.693495851627516702e-01,-1.999537736913463426e-01,-2.677062755430434371e-01,-1.165587517589450894e-01,-3.867790980983160654e-01,4.473184900968827510e-02,4.876715714974210747e-01,-1.250541481808248034e-01,-1.520271970080815660e-01,-2.771735185016865888e-01,-1.048601017866573545e-02,6.205901704632167393e-01,7.563109727199412990e-01,9.020598976907941158e-02,-1.234329076935316849e-01,-1.214992153335743147e-01,-2.357260004996009073e-02,5.070007726317435903e-01,7.999184128094116719e-02,-3.334110526591140822e-01,-1.723822168036858449e-01,3.885266891802474087e-01,1.513350667067167865e-01,1.699848228842236186e-01,4.920180448776377280e-01,-2.038027602081136369e-01,2.254722470926373012e-01,-4.957839067621264140e-02,-3.277673096847683598e-01,2.247558057258020603e-01,6.393281473591579944e-01,-2.350142434309913375e-01,-1.305988893029161602e-01,5.261057258918704349e-01
-1.574712897962848857e-01,4.136977077936000446e-01,-3.334080584184935248e-01,2.879702156457290552e-01,8.831429948851940437e-02,2.996616927992720031e-02,7.659282756786618407e-01,-5.999961766388239859e-01,-1.634592183863525505e-01,-2.609403043753718565e-01,4.126348026636714739e-01,-2.816800598133734762e-02,9.473574042189132627e-02,-1.151954191501613906e-01,-3.468262680291498423e-01,5.184957073155391782e-01,-7.363532359212872080e-01,-6.507056491459078940e-01,-9.310811109336289415e-02,-1.172266748511970325e-01,-8.779783719275760512e-02,3.381772646132362170e-01,6.310130714972357335e-01,-2.448990141529804876e-01,-2.167730264425656028e-01,4.447408347367724779e-03,2.867372203594818481e-01,6.391746317399671362e-01,-3.022771735129876070e-01,-2.593892578784122716e-01,4.245263331624720693e-01,-5.474393525783176340e-02,-4.420501632404040815e-01,-4.765673788836581881e-01,3.850128408456234275e-01,9.931319567373969592e-02,-1.397517432707802154e-01,3.495956658269679385e-01,-5.097295118062534769e-01,-2.481272159130860633e-01,4.236550216168832872e-01,-1.634094034000035944e-01,1.830335622015648589e-01,-6.171606154817433493e-02,-4.420331303978967258e-02,5.165568967491321883e-01,9.531611800901555742e-02,-3.795839788286887728e-01,-2.460201461638782672e-01,2.771678873384019193e-01,-3.794536896762171763e-01,8.889607404750914099e-02,2.374347634983713373e-01,6.634626098494517121e-01,-1.271426907152419794e-01,-8.412733134138629387e-02,-5.322918032575243430e-01,9.063327749511745912e-02,1.969529206596592752e-01,-9.895147027469611278e-02,1.559731392979278597e-01,-4.471774788768728692e-01,4.268223196755588367e-01,-3.503321403549228275e-02,2.670635462635215784e-01,-8.794179793678759405e-02,5.535723407405112456e-02,-3.975648495941841443e-01,3.348763811118344452e-02,-1.065131378387736694e-01,-1.894063289616621515e-01,8.466423697887114075e-02,-5.064809374002708919e-01,1.812134026267850362e-01,-1.816680646006890443e-01,-8.927798451428606286e-02,3.898678744178359912e-01,-5.438241389699026429e-03,5.717224767630098015e-01,-2.474277100068213997e-01,-5.332190817452581166e-01,-7.866915580667022123e-02,-1.167428297267214393e-01,-2.223013056796211417e-01,4.405524138286804336e-01,1.925345030750156075e-02,-1.564633036423053736e-01,-2.354233641900100801e-02,1.545804030787916727e-01,5.100519214475555119e-01,-9.222513134979848370e-03,3.781317502299482713e-01,-2.745029011456529000e-01,-8.879340334005964008e-02,-4.436141273880696012e-01,6.028454953888553458e-01,5.980156041245515697e-01,-4.906020676876896580e-01,1.851607645661018930e-01,5.212608848163802211e-01,2.884420285509678439e-01,1.050063969128723768e-01,-3.616085191081210293e-01,8.038465542472325587e-02,4.863645701890685347e-01,2.148291229338690142e-02,4.835965828558588114e-02,-2.859903581940805850e-01,-1.232311170066620193e-01
2.719797425839544647e-01,7.125314790792937059e-01,7.072636207476479253e-01,-4.146243735240393580e-01,5.372024101546973851e-01,3.922218378729390720e-01,-5.621288057505038349e-01,2.399261036889845378e-01,-3.261989866606625488e-01,-2.363684204769580521e-01,3.807257941444116001e-01,4.733525807542296460e-01,2.370964993668241705e-01,1.813475025365997584e-01,-5.706742320597858464e-01,1.639557828271332729e-01,-3.864829860526726724e-01,-3.790014346836651643e-02,-2.333099483314732547e-01,-4.564786058136479086e-01,8.321600933534403222e-01,-1.395952221998923992e-01,3.591927743712022836e-01,-1.182097671841379344e-01,-5.531705854822331903e-01,8.602475371647148872e-02,4.360929724524379436e-01,-1.940692999323622714e-01,2.690618411246201158e-01,-9.940966111476101652e-02,5.035317085596104913e-01,3.894510599574663723e-01,-4.524143257175324284e-01,-6.707513211209827075e-02,1.696923929324605507e-01,-9.107275700114311201e-01,-6.984857865269864519e-01,9.415082927658467715e-02,2.573967370923445006e-02,-3.528305314222911493e-01,-1.030519406667613214e-01,4.454682144107998121e-01,-5.097278695747510247e-01,7.095084910317137408e-03,-2.097478918871644726e-01,-1.833050356610196330e-01,2.569578078473007676e-01,-5.569423286208269319e-02,4.526450125202009511e-01,7.411230295028768678e-02,-6.002244870801460783e-03,-2.751031004504183586e-01,8.982817776679380417e-02,-4.065362750901954092e-01,-3.542081352929604132e-01,-7.246851792359224054e-02,7.144766208168834565e-02,-2.706247091935704563e-01,-1.136063709441121061e-01,-1.722710197035813920e-02,-5.027347270896272979e-01,-5.649571867443685669e-01,-7.186615119665194784e-02,-5.262140140381019182e-02,2.223259714317043778e-01,1.738186876129610703e-01,5.139309445745252614e-01,-2.997345822866316345e-01,-2.220378499788134286e-01,-1.583148791561525826e-01,2.884945422980287333e-01,-7.902147911682990689e-01,-4.702605742195591354e-01,2.508068365603350336e-01,-3.589607351269385460e-01,-5.104783186354120428e-01,-1.343423151622858136e-01,-4.329059010542933295e-01,2.626249444288785706e-01,-1.197684902205982116e-01,-1.748878170991440273e-01,2.937777366893501441e-01,4.132933858342468514e-01,4.159342579819199637e-01,5.859986366459954965e-01,3.758245997648450576e-01,-1.043086611584421453e-01,3.357975146733846450e-01,-5.211497415975215874e-01,2.601570351616175336e-01,-5.997245000559900951e-01,9.542529410550041336e-01,6.190659699542102601e-01,-5.820080654699236744e-01,-4.728422048955071566e-01,-7.077446621828310525e-01,-5.783078432006982794e-01,2.578209004821957820e-02,6.239995184406302853e-01,6.593648735943085093e-01,-1.301929086537104152e-02,4.826149714149446934e-01,-3.355044426398477442e-01,-9.476951234571898697e-01,2.821705102121012110e-01,3.014265567921815547e-01,3.761915657966153348e-01,1.135754697602086027e+00,7.678897053921999172e-01
-1.261158707797098988e-01,1.957378074846883587e-01,1.146458503303968493e-02,2.321600423116144674e-01,7.785463277590852493e-02,-3.348793531161221582e-01,1.482016810196458700e-01,4.237671284545461714e-01,-4.344524685900865157e-01,4.636369611363633236e-02,8.686567280446018113e-01,1.128090718210351673e+00,6.228144996217117590e-01,-2.187699493975555354e-01,3.339758423895173856e-01,-1.126129230379476209e-01,-1.588303369440595414e-01,-3.385311483741345606e-01,5.577054285889397889e-01,7.561257604342835892e-02,7.471148258112711438e-02,8.874372706314604189e-03,2.415301204199157281e-01,3.055570630220669215e-01,5.500365481125190081e-01,9.734760109019319207e-02,5.032853250156975600e-01,-4.694776247572994832e-01,3.327869622304172048e-01,-1.984441479364395799e-01,-5.172542059061691760e-02,6.330509585348437218e-01,7.823179747713746024e-02,-3.897791947017937852e-01,1.756161237334491476e-01,-2.734829131448438533e-01,6.767145802026020007e-02,3.110268792395697313e-01,5.362562541491634471e-01,2.418716523625148440e-01,1.594370659103377386e-01,5.276524627296654835e-01,-5.347280444367984165e-02,-1.829745884739626682e-01,2.168139715834563330e-01,-3.997190692285614716e-02,-7.185069986083669757e-02,6.689560484705818766e-01,3.838144970493799213e-01,1.196749944168283286e-01,4.935507579050435467e-01,2.307979496106928596e-01,3.681928034353780244e-01,-6.803541142077841331e-01,-4.573066453552513400e-01,-2.940198843581482979e-01,-4.529442971895339953e-01,6.037332033433940870e-01,-3.147534214880091247e-02,3.094373256529701077e-01,1.006202563682848244e-01,-2.350889323718422241e-01,-9.052468259627264313e-01,1.447042738505938397e-01,3.571307590775812391e-01,-6.080878074204123379e-02,2.322856268925280743e-01,-9.370963607731881695e-02,-9.637193272551350387e-02,1.002880444979582730e+00,1.571092185828508805e-02,-4.557939989920596902e-01,-3.820656300196325073e-01,-3.988122533450154106e-01,-3.193975537117881291e-01,3.768421682440930565e-01,-8.733957587937195288e-02,1.326049403975931296e-01,4.927848899398613036e-01,8.324405873713865145e-02,-2.782676410261202826e-01,-6.868293820482995748e-02,-4.225358176078412020e-01,-6.318118541135440136e-01,5.515114635631213069e-01,3.255380309306551423e-01,1.598968914771859151e-01,6.185563065125055937e-01,9.428516601861711699e-01,-9.731575907372409795e-02,-9.213483289530717268e-01,-3.808946596218215630e-01,-6.910285570722057846e-02,-2.767237234808446744e-01,-2.561192342291838120e-01,4.169957669965336788e-01,-4.237198004788648165e-01,2.118670948888295436e-01,-1.704641740793655658e-01,-2.683420264900930885e-01,-4.245181089900269544e-01,-3.548759335791445979e-01,7.629758390398026779e-02,8.351105650345806708e-02,6.259690084849918179e-01,-1.120634956831566414e-01,-3.163243325960155006e-02,3.713891586070802719e-01,2.964503949105332659e-01
6.078668115460471588e-01,3.907494643059585271e-01,-2.503648406826796680e-01,-1.223239834707884471e-01,-6.102546526498869861e-01,-1.173192562998316868e+00,-4.967892794156597569e-01,1.071518044819233240e-01,-1.743916578089630132e-01,2.740626133626027361e-01,6.330013630481536868e-01,4.492366958526800014e-01,3.369252659984344200e-01,8.495163927626515898e-02,-2.198379866162994967e-01,4.520036531706853739e-02,-2.167644157029983698e-01,-4.843586269944635259e-01,2.022032057207500122e-01,9.497963958362833081e-02,3.894679916797270242e-02,3.018284771705406211e-01,-3.271989008391899129e-02,-1.019223347907394911e-01,7.304583852491824958e-02,1.049148748529395714e-01,-5.049319935915700386e-01,3.408884363135252782e-01,1.801991022927075803e-01,-1.664282193230356699e-01,1.981941569724435526e-01,1.027114505767162955e-01,-5.426547360067159875e-01,-8.467409763930923428e-02,5.144647078030855081e-01,2.825409256373407896e-01,-2.488352203765814563e-01,6.964786180394819670e-01,5.217155841345379880e-02,-2.188575856911486317e-01,4.502943512605415144e-01,-9.121522126088023319e-02,-3.028600699296186624e-02,2.951593009083454677e-01,2.032891819751015960e-01,6.095002513842614489e-01,4.514775465386304532e-02,-5.628469592164395685e-01,6.119706528216767305e-01,1.750013105497265908e-01,5.302017905408812348e-01,1.113081342640766247e-01,-5.276813583255444140e-01,-5.759021646745795392e-02,-5.982007476124533152e-02,2.824391745378910801e-01,1.769069774173750720e-01,3.156978969314981898e-01,-8.728108593048422570e-02,8.352394685473864266e-02,1.384163647007174425e-01,-5.350283898814386929e-02,-2.849641320991066484e-01,2.286841293751425835e-02,7.279600161350421872e-02,-4.536932475139780485e-01,-6.767594586817952118e-01,6.994817796027997803e-01,-5.680021168368891427e-02,3.703328120665487222e-01,-9.573824416316091546e-02,1.394752821388577646e-01,-3.362325165409825733e-01,2.200271391409141242e-01,9.230286081444784296e-02,-2.156850759101325010e-01,-1.569398597456141131e-01,6.902729931793634144e-01,4.978203641747884489e-02,-2.989370190858783305e-01,1.818841674896119753e-01,-4.166204934697449458e-01,-2.334782216082971207e-01,2.327972595842843218e-01,3.682047083921621278e-01,-4.099044341616251419e-01,-1.223819571099040993e-01,-1.889620088458405511e-01,2.864232162272296531e-02,-3.452491516818567141e-01,3.777639496503498728e-01,2.714297624042160129e-01,8.648311570008535010e-02,8.655074659231699885e-02,-3.444688312661033924e-01,-4.827034410158789757e-01,2.346777550681633517e-01,-1.416918342569732925e-01,6.395566744578703999e-02,-2.547039401957356675e-01,2.616702638730383952e-03,8.138424209680987509e-02,-6.919058351769964699e-02,-3.433648017059429125e-01,-8.440615257408086436e-03,-1.820661258163109308e-01,-3.473149285003080955e-01,-1.504629443678843215e-01,2.065454983866869473e-03
